,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3156857,9639520,HX290370,06/04/2014 09:00:00 PM,079XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,835,8.0,18.0,70.0,14,1159092.0,1851798.0,2014,02/04/2016 06:33:39 AM,41.749055972,-87.692601801,"(41.749055972, -87.692601801)"
794384,10516885,HZ258869,05/10/2016 12:00:00 PM,020XX W ADAMS ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1223,12.0,2.0,28.0,08B,1162662.0,1899079.0,2016,05/17/2016 03:49:21 PM,41.878726928,-87.678199026,"(41.878726928, -87.678199026)"
4057781,10441258,HZ180200,03/09/2016 12:01:00 AM,001XX N CENTRAL PARK DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,False,False,1122,11.0,28.0,27.0,08B,1152428.0,1900773.0,2016,03/16/2016 03:52:30 PM,41.883583662,-87.715731653,"(41.883583662, -87.715731653)"
3519817,10345772,HY536875,12/11/2015 12:00:00 PM,042XX N OAK PARK AVE,0870,THEFT,POCKET-PICKING,OTHER,False,False,1632,16.0,38.0,17.0,06,1129980.0,1927331.0,2015,12/18/2015 03:53:50 PM,41.956875902,-87.797554615,"(41.956875902, -87.797554615)"
3241856,9781843,HX431500,09/16/2014 07:00:00 PM,048XX S KEDZIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,821,8.0,14.0,58.0,05,1155857.0,1872354.0,2014,02/04/2016 06:33:39 AM,41.805530201,-87.703904856,"(41.805530201, -87.703904856)"
3371634,10088710,HY277334,05/27/2015 05:30:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1833,18.0,42.0,8.0,06,1177338.0,1906181.0,2015,08/17/2015 03:03:40 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
2531437,8620965,HV292304,05/18/2012 03:05:00 PM,106XX S CALHOUN AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,434,4.0,10.0,51.0,08B,1194880.0,1835060.0,2012,02/04/2016 06:33:39 AM,41.702319232,-87.562012018,"(41.702319232, -87.562012018)"
2803269,9053623,HW198707,03/19/2013 03:00:00 PM,002XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1122,11.0,28.0,26.0,18,1149683.0,1901315.0,2013,02/04/2016 06:33:39 AM,41.885124736,-87.725797501,"(41.885124736, -87.725797501)"
2571979,8683551,HV358276,06/25/2012 10:00:00 AM,015XX W 115TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,False,False,2234,22.0,34.0,75.0,11,1168148.0,1828467.0,2012,02/04/2016 06:33:39 AM,41.684842265,-87.660085585,"(41.684842265, -87.660085585)"
3089485,9521643,HX176296,03/07/2014 08:55:00 PM,044XX W BERTEAU AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1722,17.0,38.0,16.0,08B,1145993.0,1927531.0,2014,02/04/2016 06:33:39 AM,41.957134902,-87.738680369,"(41.957134902, -87.738680369)"
3081281,9506047,HX161576,02/22/2014 06:30:00 PM,052XX S MEADE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),False,False,811,8.0,23.0,56.0,14,1136594.0,1869116.0,2014,02/04/2016 06:33:39 AM,41.797009959,-87.77463237,"(41.797009959, -87.77463237)"
3438364,10206063,HY393030,08/21/2015 07:40:00 PM,066XX S WOOD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,725,7.0,15.0,67.0,26,1165486.0,1860584.0,2015,08/31/2015 03:43:09 PM,41.773032921,-87.668922971,"(41.773032921, -87.668922971)"
3130849,9595751,HX246151,05/02/2014 06:55:00 PM,065XX W 51ST ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,True,False,811,8.0,23.0,56.0,24,1133485.0,1870053.0,2014,02/04/2016 06:33:39 AM,41.79963614,-87.78601182,"(41.79963614, -87.78601182)"
2613065,8746492,HV421515,08/08/2012 12:14:00 PM,068XX S CLAREMONT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,832,8.0,17.0,66.0,26,1161912.0,1859304.0,2012,02/04/2016 06:33:39 AM,41.769595443,-87.682059946,"(41.769595443, -87.682059946)"
6150683,10692445,HZ446893,09/23/2016 02:00:00 PM,065XX S NORMAL BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,722,7.0,20.0,68.0,06,1174227.0,1861246.0,2016,09/30/2016 03:52:35 PM,41.774659749,-87.636861081,"(41.774659749, -87.636861081)"
3138316,9608486,HX258650,05/11/2014 02:30:00 PM,133XX S LANGLEY AVE,0460,BATTERY,SIMPLE,STREET,True,False,533,5.0,9.0,54.0,08B,1183326.0,1817142.0,2014,02/04/2016 06:33:39 AM,41.653425905,-87.604873764,"(41.653425905, -87.604873764)"
3045318,9442791,HW586905,12/28/2013 02:31:00 PM,014XX N HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,False,1422,14.0,26.0,23.0,15,1153433.0,1909348.0,2013,02/04/2016 06:33:39 AM,41.907094386,-87.71181309,"(41.907094386, -87.71181309)"
3421258,10176178,HY363606,07/31/2015 05:35:00 PM,001XX N KEDZIE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARKING LOT/GARAGE(NON.RESID.),True,False,1222,12.0,27.0,27.0,08B,1155029.0,1900649.0,2015,09/10/2015 11:41:00 AM,41.883191631,-87.706183852,"(41.883191631, -87.706183852)"
2544745,8641105,HV316153,06/03/2012 01:58:00 AM,030XX W 23RD ST,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,False,False,1033,10.0,24.0,30.0,04A,1156293.0,1888561.0,2012,02/04/2016 06:33:39 AM,41.849995446,-87.701868861,"(41.849995446, -87.701868861)"
4043818,10421405,HZ159871,02/21/2016 12:30:00 PM,058XX W AINSLIE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,1622,16.0,45.0,11.0,04A,1136222.0,1931975.0,2016,02/28/2016 03:47:17 PM,41.969510097,-87.774495484,"(41.969510097, -87.774495484)"
2607739,8737966,HV413357,08/03/2012 05:00:00 AM,088XX S HOUSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,424,4.0,10.0,46.0,07,1198056.0,1846973.0,2012,02/04/2016 06:33:39 AM,41.734930888,-87.549985726,"(41.734930888, -87.549985726)"
860778,9957282,HY146092,02/09/2015 08:56:00 PM,020XX E 72ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,333,3.0,5.0,43.0,08B,1191022.0,1857628.0,2015,08/17/2015 03:03:40 PM,41.764341937,-87.575411004,"(41.764341937, -87.575411004)"
3242051,9782480,HX431610,09/17/2014 10:00:00 AM,001XX W 113TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5.0,34.0,49.0,08B,1177311.0,1829692.0,2014,02/04/2016 06:33:39 AM,41.688002453,-87.626505589,"(41.688002453, -87.626505589)"
3046379,9444371,HW588709,12/30/2013 07:00:00 AM,095XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,511,5.0,8.0,50.0,14,1183530.0,1841855.0,2013,02/04/2016 06:33:39 AM,41.721236987,-87.603361132,"(41.721236987, -87.603361132)"
3051442,9454522,HX107455,01/08/2014 07:27:00 PM,087XX S COMMERCIAL AVE,1235,DECEPTIVE PRACTICE,UNLAWFUL USE OF RECORDED SOUND,SIDEWALK,True,False,424,4.0,10.0,46.0,11,1197658.0,1847668.0,2014,02/04/2016 06:33:39 AM,41.736847954,-87.551420665,"(41.736847954, -87.551420665)"
3237642,9774196,HX424330,09/10/2014 08:00:00 PM,064XX S NARRAGANSETT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,812,8.0,23.0,64.0,26,1134860.0,1861225.0,2014,02/04/2016 06:33:39 AM,41.775386361,-87.781177127,"(41.775386361, -87.781177127)"
2769274,8995849,HW143365,02/04/2013 08:30:00 AM,026XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,133,1.0,4.0,35.0,08B,1179249.0,1887060.0,2013,02/04/2016 06:33:39 AM,41.845382483,-87.617663323,"(41.845382483, -87.617663323)"
2441110,8476506,HV127455,01/22/2012 12:00:00 PM,117XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5.0,34.0,53.0,08B,1172101.0,1826963.0,2012,02/04/2016 06:33:39 AM,41.680629362,-87.645658652,"(41.680629362, -87.645658652)"
6204316,10772659,HZ538467,12/03/2016 01:15:00 AM,002XX W 87TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,622,6.0,21.0,44.0,06,1176467.0,1847230.0,2016,12/10/2016 03:49:45 PM,41.736148121,-87.629070243,"(41.736148121, -87.629070243)"
3416764,10167456,HY356014,07/26/2015 05:10:00 AM,070XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,734,7.0,17.0,67.0,14,1167552.0,1858055.0,2015,08/17/2015 03:03:40 PM,41.766048969,-87.661421947,"(41.766048969, -87.661421947)"
3428479,10187932,HY375923,08/09/2015 10:39:00 PM,001XX W 95TH ST,0460,BATTERY,SIMPLE,STREET,False,False,634,6.0,21.0,49.0,08B,1176855.0,1841958.0,2015,08/17/2015 03:03:40 PM,41.721672347,-87.627807069,"(41.721672347, -87.627807069)"
6090521,10592308,HZ343812,07/10/2016 08:20:00 PM,045XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1113,11.0,28.0,26.0,08B,1146248.0,1898956.0,2016,07/17/2016 03:49:30 PM,41.878717405,-87.738471571,"(41.878717405, -87.738471571)"
3100498,9541756,HX195197,03/22/2014 08:00:00 PM,065XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,312,3.0,20.0,42.0,18,1180045.0,1861769.0,2014,02/04/2016 06:33:39 AM,41.775963639,-87.615517372,"(41.775963639, -87.615517372)"
2577512,8691305,HV366183,02/03/2012 12:00:00 PM,073XX S PEORIA ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,733,7.0,17.0,68.0,26,1171578.0,1856103.0,2012,02/04/2016 06:33:39 AM,41.760605188,-87.646722372,"(41.760605188, -87.646722372)"
3173610,9668794,HX318822,06/24/2014 09:55:00 PM,024XX W CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1221,12.0,1.0,24.0,08B,1160005.0,1905256.0,2014,02/04/2016 06:33:39 AM,41.895732399,-87.687784384,"(41.895732399, -87.687784384)"
2932522,9258863,HW396994,08/07/2013 08:30:00 AM,098XX S AVENUE J,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,432,4.0,10.0,52.0,08B,1202460.0,1840375.0,2013,02/04/2016 06:33:39 AM,41.716714373,-87.534076177,"(41.716714373, -87.534076177)"
2433426,8463907,HV132178,01/25/2012 08:45:00 PM,059XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,712,7.0,16.0,68.0,16,1171984.0,1865562.0,2012,02/04/2016 06:33:39 AM,41.786552903,-87.64495688,"(41.786552903, -87.64495688)"
3042083,9437276,HW581356,12/23/2013 06:45:00 AM,053XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,234,2.0,4.0,41.0,06,1186817.0,1870198.0,2013,02/04/2016 06:33:39 AM,41.798935688,-87.590425113,"(41.798935688, -87.590425113)"
2685401,8860983,HV534636,10/25/2012 06:45:00 PM,051XX S MORGAN ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,934,9.0,16.0,61.0,14,1170512.0,1870920.0,2012,02/04/2016 06:33:39 AM,41.801288067,-87.650197877,"(41.801288067, -87.650197877)"
3077249,9499158,HX154161,02/17/2014 11:00:00 AM,011XX W 47TH PL,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,True,False,933,9.0,3.0,61.0,08B,1169553.0,1873300.0,2014,02/04/2016 06:33:39 AM,41.807839907,-87.653645847,"(41.807839907, -87.653645847)"
2682588,8856375,HV530144,10/14/2012 12:00:00 PM,061XX S EBERHART AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,313,3.0,20.0,42.0,06,1180636.0,1864416.0,2012,02/04/2016 06:33:39 AM,41.783213706,-87.61326958,"(41.783213706, -87.61326958)"
3198105,9709249,HX358604,07/18/2014 05:30:00 PM,103XX S DOTY AVE E,0820,THEFT,$500 AND UNDER,OTHER,False,False,434,4.0,10.0,51.0,06,1189757.0,1836996.0,2014,02/04/2016 06:33:39 AM,41.707756212,-87.580708771,"(41.707756212, -87.580708771)"
3339016,10397197,HZ133176,01/29/2016 07:00:00 AM,003XX N CENTRAL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1512,15.0,29.0,25.0,05,1138984.0,1901661.0,2016,02/05/2016 03:49:24 PM,41.886275336,-87.765078145,"(41.886275336, -87.765078145)"
3316920,9911044,HX561236,12/31/2014 01:30:00 PM,033XX W FILLMORE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,True,False,1134,11.0,24.0,29.0,26,1154228.0,1895173.0,2014,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
2502074,8573919,HV248507,04/19/2012 03:33:00 AM,014XX S HARDING AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,1011,10.0,24.0,29.0,18,1150281.0,1892757.0,2012,02/04/2016 06:33:39 AM,41.861628976,-87.723824686,"(41.861628976, -87.723824686)"
2936804,9266144,HW410751,08/16/2013 07:10:00 PM,004XX N AVERS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1122,11.0,27.0,23.0,18,1150645.0,1902706.0,2013,02/04/2016 06:33:39 AM,41.888923045,-87.722228471,"(41.888923045, -87.722228471)"
3187600,9692034,HX341899,07/12/2014 10:05:00 AM,046XX S LA SALLE ST,0560,ASSAULT,SIMPLE,STREET,False,False,215,2.0,3.0,37.0,08A,1175796.0,1873946.0,2014,02/04/2016 06:33:39 AM,41.809474825,-87.630728919,"(41.809474825, -87.630728919)"
3209350,9727533,HX377318,08/07/2014 04:00:00 AM,0000X N WESTERN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,True,False,1223,12.0,2.0,28.0,04A,1160408.0,1900166.0,2014,02/04/2016 06:33:39 AM,41.881756669,-87.686445186,"(41.881756669, -87.686445186)"
2947387,9282568,HW426952,08/28/2013 07:15:00 AM,062XX S ASHLAND AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,False,False,714,7.0,16.0,67.0,03,1166738.0,1863437.0,2013,02/04/2016 06:33:39 AM,41.780835284,-87.664252074,"(41.780835284, -87.664252074)"
2997936,9364994,HW507834,10/26/2013 08:10:00 AM,097XX S MERRION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),False,False,431,4.0,7.0,51.0,14,1192690.0,1840574.0,2013,02/04/2016 06:33:39 AM,41.717503762,-87.569852029,"(41.717503762, -87.569852029)"
3417589,10168818,HY357408,07/25/2015 06:00:00 PM,014XX W MELROSE ST,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1922,19.0,44.0,6.0,06,1166056.0,1921675.0,2015,08/17/2015 03:03:40 PM,41.940660048,-87.665090581,"(41.940660048, -87.665090581)"
3029935,9416587,HW559586,12/05/2013 05:00:00 AM,006XX W 65TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,723,7.0,20.0,68.0,08B,1172916.0,1861779.0,2013,02/04/2016 06:33:39 AM,41.776151397,-87.641651267,"(41.776151397, -87.641651267)"
2796760,9042148,HW188230,03/11/2013 06:40:00 PM,003XX N CENTRAL AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,True,False,1512,15.0,29.0,25.0,26,1138982.0,1901737.0,2013,02/04/2016 06:33:39 AM,41.886483926,-87.765083641,"(41.886483926, -87.765083641)"
3530670,10363798,HY555754,12/30/2015 10:30:00 PM,016XX W 81ST ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,611,6.0,21.0,71.0,07,1166905.0,1851001.0,2015,01/07/2016 04:14:34 PM,41.746705668,-87.663994595,"(41.746705668, -87.663994595)"
2790602,9030306,HW177670,03/03/2013 02:00:00 PM,084XX S SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,834,8.0,18.0,70.0,06,1155853.0,1848467.0,2013,02/04/2016 06:33:39 AM,41.739980733,-87.704560039,"(41.739980733, -87.704560039)"
2699382,8882659,HV556731,11/10/2012 10:30:00 AM,104XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,512,5.0,9.0,49.0,05,1178093.0,1835862.0,2012,02/04/2016 06:33:39 AM,41.704916171,-87.623456606,"(41.704916171, -87.623456606)"
3165810,9654900,HX305503,06/16/2014 08:30:00 AM,041XX W CHICAGO AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1111,11.0,28.0,23.0,04A,1148824.0,1905023.0,2014,02/04/2016 06:33:39 AM,41.895316533,-87.728855998,"(41.895316533, -87.728855998)"
3528226,10359776,HY551316,12/27/2015 04:05:00 AM,055XX N LINCOLN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,True,False,2011,20.0,40.0,4.0,04B,1158380.0,1936583.0,2015,01/03/2016 03:52:53 PM,41.981729156,-87.692893082,"(41.981729156, -87.692893082)"
3388133,10117815,HY305309,06/17/2015 05:40:00 PM,063XX N OAKLEY AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,2413,24.0,50.0,2.0,04A,1159829.0,1942092.0,2015,08/17/2015 03:03:40 PM,41.996816212,-87.68741126,"(41.996816212, -87.68741126)"
3544986,10389083,HZ125788,01/23/2016 01:01:00 PM,032XX W GRAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1121,11.0,26.0,23.0,18,1154809.0,1906185.0,2016,01/30/2016 03:52:14 PM,41.898387358,-87.706843283,"(41.898387358, -87.706843283)"
3339011,10031895,HY221614,04/14/2015 12:15:00 PM,078XX S CONSTANCE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,414,4.0,8.0,43.0,07,1189897.0,1853356.0,2015,08/17/2015 03:03:40 PM,41.752646328,-87.57967152,"(41.752646328, -87.57967152)"
3281923,9851077,HX499857,11/08/2014 03:25:00 PM,057XX S HOYNE AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,715,7.0,15.0,67.0,08B,1163343.0,1866538.0,2014,02/04/2016 06:33:39 AM,41.789416649,-87.676612007,"(41.789416649, -87.676612007)"
3304427,9889869,HX539704,12/12/2014 02:30:00 PM,0000X S HALSTED ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1232,12.0,27.0,28.0,06,1171058.0,1900047.0,2014,02/04/2016 06:33:39 AM,41.881203182,-87.647342333,"(41.881203182, -87.647342333)"
2730536,8933335,HV605481,12/16/2012 08:20:00 PM,008XX N LAWLER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,1531,15.0,37.0,25.0,15,1142534.0,1905190.0,2012,02/04/2016 06:33:39 AM,41.895894083,-87.751953727,"(41.895894083, -87.751953727)"
3542276,10383661,HZ118977,01/17/2016 11:30:00 AM,001XX E LAKE SHORE DR,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1824,18.0,42.0,8.0,06,1177701.0,1907267.0,2016,01/25/2016 03:55:13 PM,41.900866918,-87.622730321,"(41.900866918, -87.622730321)"
2860794,9144709,HW289958,05/25/2013 02:00:00 AM,131XX S LANGLEY AVE,0460,BATTERY,SIMPLE,STREET,False,False,533,5.0,9.0,54.0,08B,1183244.0,1818421.0,2013,02/04/2016 06:33:39 AM,41.656937576,-87.605134262,"(41.656937576, -87.605134262)"
2903919,9212473,HW358379,07/11/2013 07:20:00 PM,103XX S AVENUE N,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,True,False,432,4.0,10.0,52.0,04A,1201169.0,1837098.0,2013,02/04/2016 06:33:39 AM,41.707754806,-87.538915131,"(41.707754806, -87.538915131)"
6146680,10686327,HZ440147,09/18/2016 09:00:00 PM,077XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,421,4.0,7.0,43.0,07,1196771.0,1854604.0,2016,09/25/2016 03:50:24 PM,41.755902933,-87.554440264,"(41.755902933, -87.554440264)"
2620288,8758102,HV432906,08/16/2012 11:25:00 AM,012XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1011,10.0,24.0,29.0,08B,1150243.0,1894123.0,2012,02/04/2016 06:33:39 AM,41.865378181,-87.723928585,"(41.865378181, -87.723928585)"
2633564,8779830,HV453357,08/25/2012 06:36:00 AM,006XX E GRAND AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER,False,False,1834,18.0,42.0,8.0,26,1180796.0,1904058.0,2012,02/04/2016 06:33:39 AM,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
3193025,9700568,HX350396,07/17/2014 11:30:00 PM,001XX N GREEN ST,0460,BATTERY,SIMPLE,OTHER,False,False,1224,12.0,27.0,28.0,08B,1170714.0,1900933.0,2014,02/04/2016 06:33:39 AM,41.883641965,-87.648579514,"(41.883641965, -87.648579514)"
3262687,9817112,HX466939,10/13/2014 10:00:00 AM,090XX S GREENWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,413,4.0,8.0,47.0,14,1185126.0,1845282.0,2014,02/04/2016 06:33:39 AM,41.730603777,-87.597408058,"(41.730603777, -87.597408058)"
6127682,10658832,HZ408495,08/26/2016 02:10:00 AM,031XX W 47TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,922,9.0,14.0,58.0,16,1156068.0,1873305.0,2016,09/02/2016 03:51:20 PM,41.80813563,-87.703105409,"(41.80813563, -87.703105409)"
3128796,9592107,HX242590,04/30/2014 04:25:00 AM,017XX E 68TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,True,332,3.0,5.0,43.0,06,1188849.0,1860225.0,2014,02/04/2016 06:33:39 AM,41.771520589,-87.583292464,"(41.771520589, -87.583292464)"
3019425,9399856,HW542831,11/21/2013 05:50:00 PM,008XX S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,123,1.0,2.0,32.0,06,1176918.0,1896566.0,2013,02/04/2016 06:33:39 AM,41.871520566,-87.625930316,"(41.871520566, -87.625930316)"
2607309,8737271,HV412429,08/02/2012 04:20:00 AM,054XX S SPRINGFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,822,8.0,23.0,62.0,05,1151295.0,1868298.0,2012,02/04/2016 06:33:39 AM,41.794490401,-87.720742662,"(41.794490401, -87.720742662)"
2856506,9137626,HW282773,05/20/2013 11:40:00 AM,026XX N OAK PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2512,25.0,36.0,18.0,08B,1130641.0,1916715.0,2013,02/04/2016 06:33:39 AM,41.927733013,-87.795369474,"(41.927733013, -87.795369474)"
2541713,8636666,HV311139,05/30/2012 07:37:00 PM,059XX S CARPENTER ST,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,712,7.0,16.0,68.0,19,1170328.0,1865462.0,2012,02/04/2016 06:33:39 AM,41.786314714,-87.651031536,"(41.786314714, -87.651031536)"
3351936,10054817,HY243604,05/01/2015 10:00:00 PM,034XX W ROOSEVELT RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,1021,10.0,24.0,29.0,04B,1153531.0,1894495.0,2015,08/17/2015 03:03:40 PM,41.866334308,-87.711848248,"(41.866334308, -87.711848248)"
2719816,8915498,HV588387,11/16/2012 09:00:00 AM,016XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,132,1.0,2.0,33.0,06,1178347.0,1892319.0,2012,02/04/2016 06:33:39 AM,41.859834107,-87.62081338,"(41.859834107, -87.62081338)"
2833221,9101793,HW245728,04/15/2013 07:00:00 PM,051XX S UNION AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,935,9.0,3.0,61.0,06,1172506.0,1870894.0,2013,02/04/2016 06:33:39 AM,41.801173,-87.642885948,"(41.801173, -87.642885948)"
3243090,9784477,HX433562,09/18/2014 03:30:00 PM,063XX W BLOOMINGDALE AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",False,False,2513,25.0,29.0,25.0,06,1133774.0,1911293.0,2014,02/04/2016 06:33:39 AM,41.912799877,-87.783984329,"(41.912799877, -87.783984329)"
3082138,9507520,HX163085,02/24/2014 04:00:00 PM,057XX W ADDISON ST,0460,BATTERY,SIMPLE,APARTMENT,True,False,1633,16.0,38.0,15.0,08B,1137474.0,1923358.0,2014,02/04/2016 06:33:39 AM,41.945841722,-87.770100044,"(41.945841722, -87.770100044)"
863521,9962545,HY151511,02/14/2015 02:00:00 PM,009XX N CAMBRIDGE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,1823,18.0,27.0,8.0,26,1172506.0,1906438.0,2015,08/17/2015 03:03:40 PM,41.898708591,-87.641836283,"(41.898708591, -87.641836283)"
2729994,8932678,HV604688,12/15/2012 09:00:00 PM,024XX N KEELER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2524,25.0,31.0,20.0,06,1147977.0,1915866.0,2012,02/04/2016 06:33:39 AM,41.925087141,-87.731687508,"(41.925087141, -87.731687508)"
3534229,10369491,HZ103535,01/03/2016 03:00:00 PM,062XX S KENWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),False,False,314,3.0,20.0,42.0,07,1186146.0,1863923.0,2016,01/15/2016 11:08:45 AM,41.781732477,-87.593083923,"(41.781732477, -87.593083923)"
2698456,8881530,HV555251,11/09/2012 07:00:00 PM,064XX S ST LOUIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,823,8.0,15.0,66.0,03,1154173.0,1861871.0,2012,02/04/2016 06:33:39 AM,41.776796996,-87.71035976,"(41.776796996, -87.71035976)"
